DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_CLOSE
18-Jan-2023,1875,1950,1870.05,1940.1,203845,
19-Jan-2023,1950,1950,1880.8,1922.25,396090,
22-Jan-2023,1950,1960,1911,1950.1,73219,
23-Jan-2023,1954.35,1960,1942,1947.85,32766,
24-Jan-2023,1949.95,1949.95,1890.1,1918.05,25529,
26-Jan-2023,1929,1946.4,1837.1,1871.5,51372,
29-Jan-2023,1702,1865.95,1702,1844.9,57935,
30-Jan-2023,1842,1857.75,1800,1827.1,66694,
31-Jan-2023,1827.3,1927.95,1827.3,1891.95,71863,
01-Feb-2023,1888.05,1925,1835,1886.6,29367,
02-Feb-2023,1891.3,1911,1884.9,1899.25,27545,
05-Feb-2023,1907,1912,1848.6,1861.7,106212,
06-Feb-2023,1861.05,1949,1821.15,1839.9,57719,
07-Feb-2023,1815.05,1845.95,1807.75,1838.35,26331,
08-Feb-2023,1841,1851,1820.1,1824.65,21985,
09-Feb-2023,1821,1868.95,1812.65,1856.95,30977,
12-Feb-2023,1856.95,1860,1840.05,1852.7,6354,
13-Feb-2023,1869,1869,1805.6,1837.1,20161,
14-Feb-2023,1850,1859.95,1833.9,1839,13728,
15-Feb-2023,1839,1844.8,1810.55,1822.7,15448,
16-Feb-2023,1858.95,1865.7,1809.05,1813.3,20585,
19-Feb-2023,1830,1898,1810,1831.25,51850,
20-Feb-2023,1848.9,1848.9,1793,1812.95,37579,
21-Feb-2023,1805,1810,1770,1785.25,92217,
22-Feb-2023,1784.35,1798.95,1780.35,1785.55,70015,
23-Feb-2023,1800,1800,1763.55,1776.7,70704,
26-Feb-2023,1785,1793.95,1756.1,1779.75,54243,
27-Feb-2023,1789.9,1796.6,1708,1723.45,68434,
28-Feb-2023,1730.45,1779,1700.05,1773.3,67272,
01-Mar-2023,489.95,489.95,435.55,441.05,215418,
02-Mar-2023,443.95,450.55,440.1,446.8,98417,
05-Mar-2023,445,455,440.05,446.6,123558,
07-Mar-2023,446,450.2,440,442.3,104280,
08-Mar-2023,442,448.9,435,440.1,147189,
09-Mar-2023,430.1,446.8,430.1,442.4,160061,
12-Mar-2023,440,443.8,425.05,430.2,246586,
13-Mar-2023,430.2,440,420.25,423.65,149544,
14-Mar-2023,429,434.95,425.05,432.3,94911,
15-Mar-2023,432.25,439.4,427.65,433.1,151171,
16-Mar-2023,435,435,423.05,424.4,158085,
19-Mar-2023,425,440,415,417.95,118805,
20-Mar-2023,419,423.65,395.1,401.45,279207,
21-Mar-2023,401,435,398.05,428.7,402438,
22-Mar-2023,427,432.55,413.2,429.6,175154,
23-Mar-2023,422,434.85,419.95,429.1,138825,
26-Mar-2023,427,432.85,411.15,428.65,119069,
27-Mar-2023,428.55,437.95,422,435.95,182283,
28-Mar-2023,436.4,440,425.1,438.6,157615,
30-Mar-2023,405,434.9,404.95,430.7,456185,
02-Apr-2023,427,435.5,418.3,422,82023,
04-Apr-2023,422,435.65,421.45,428.45,126199,
05-Apr-2023,440,444.4,429,439.8,1336993,
09-Apr-2023,442.95,442.95,431,432.2,905345,
10-Apr-2023,435.15,435.15,423,425.6,251213,
11-Apr-2023,425.6,429.6,420.65,427.45,41227,
12-Apr-2023,428,433.5,427,428.15,41075,
16-Apr-2023,428.15,442.4,395.8,403.4,6070499,
17-Apr-2023,403.5,414.95,403.5,407.5,276773,
18-Apr-2023,411.3,417.85,403.65,415.1,534435,
19-Apr-2023,416,416.9,408.9,409.85,183907,
20-Apr-2023,409.85,412.2,404.25,407,146745,
23-Apr-2023,412.25,416.95,407,415.95,141834,
24-Apr-2023,415.95,418.75,412.9,415.9,259300,
25-Apr-2023,417.95,417.95,403.2,411.05,163583,
26-Apr-2023,414.7,416.9,410.3,415.45,75452,
27-Apr-2023,417,420.9,412,419.85,323783,
01-May-2023,423,423.9,412.6,418.3,176212,
02-May-2023,416,423.85,410.15,417.05,153987,
03-May-2023,421,422.35,416.75,420.25,267906,
04-May-2023,411,419.75,408,413.9,150641,
07-May-2023,418,418,405.1,406.35,113009,
08-May-2023,412,412,399.7,401.35,589981,
